date,price_index
25/06/2011,19.47
26/06/2011,19.81
27/06/2011,20.05
28/06/2011,19.81
29/06/2011,20.02
30/06/2011,20.73
01/07/2011,22.19
02/07/2011,21.28
03/07/2011,22.68
04/07/2011,22.41
05/07/2011,21.18
06/07/2011,21.61
07/07/2011,18.77
08/07/2011,20.21
09/07/2011,20.8
10/07/2011,19.67
11/07/2011,18.06
12/07/2011,17.44
13/07/2011,16.44
14/07/2011,17.05
15/07/2011,17.6
16/07/2011,18.87
17/07/2011,18.71
18/07/2011,18.38
19/07/2011,18.97
20/07/2011,19.57
21/07/2011,19.14
22/07/2011,19.71
23/07/2011,20.72
24/07/2011,20.75
25/07/2011,20.89
26/07/2011,22.86
27/07/2011,22.24
28/07/2011,21.87
29/07/2011,21.47
30/07/2011,21.09
31/07/2011,21.18
01/08/2011,20.8
02/08/2011,20.7
03/08/2011,19.65
04/08/2011,19.98
05/08/2011,18.5
06/08/2011,20.81
07/08/2011,21.09
08/08/2011,22.96
09/08/2011,21.6
10/08/2011,22.06
11/08/2011,22.83
12/08/2011,23.76
13/08/2011,23.05
14/08/2011,22.77
15/08/2011,22.71
16/08/2011,21.6
17/08/2011,20.98
18/08/2011,20.15
19/08/2011,20.57
20/08/2011,21.43
21/08/2011,21.66
22/08/2011,20.32
23/08/2011,20.04
24/08/2011,20.11
25/08/2011,18.63
26/08/2011,19.64
27/08/2011,20.56
28/08/2011,18.79
29/08/2011,19.55
30/08/2011,18.67
31/08/2011,17.64
01/09/2011,16.11
02/09/2011,16.24
03/09/2011,15.1
04/09/2011,14.42
05/09/2011,13.31
06/09/2011,13.71
07/09/2011,12.72
08/09/2011,13.49
09/09/2011,13.7
10/09/2011,13.31
11/09/2011,13.23
12/09/2011,13.52
13/09/2011,14.96
14/09/2011,14.55
15/09/2011,15.1
16/09/2011,16.28
17/09/2011,16.14
18/09/2011,17.73
19/09/2011,17.52
20/09/2011,17.24
21/09/2011,15.93
22/09/2011,19.24
23/09/2011,18.89
24/09/2011,18.69
25/09/2011,19.18
26/09/2011,18.55
27/09/2011,18.29
28/09/2011,18.24
29/09/2011,17.97
30/09/2011,18.52
01/10/2011,18.4
02/10/2011,16.89
03/10/2011,17.24
04/10/2011,16.32
05/10/2011,16.08
06/10/2011,14.42
07/10/2011,14.14
08/10/2011,14.88
09/10/2011,14.75
10/10/2011,15.37
11/10/2011,15.43
12/10/2011,14.71
13/10/2011,14.7
14/10/2011,13.87
15/10/2011,14.56
16/10/2011,14.58
17/10/2011,14.28
18/10/2011,13.41
19/10/2011,12.61
20/10/2011,12.26
21/10/2011,12.46
22/10/2011,13.25
23/10/2011,13.74
24/10/2011,12.21
25/10/2011,12.89
26/10/2011,11.99
27/10/2011,11.14
28/10/2011,11.12
29/10/2011,11.1
30/10/2011,10.62
31/10/2011,9.76
01/11/2011,10.21
02/11/2011,10.89
03/11/2011,11.31
04/11/2011,11.23
05/11/2011,11.17
06/11/2011,12.57
07/11/2011,11.55
08/11/2011,10.59
09/11/2011,10.49
10/11/2011,10.18
11/11/2011,9.02
12/11/2011,8.59
13/11/2011,7.97
14/11/2011,7.36
15/11/2011,7.0
16/11/2011,7.09
17/11/2011,7.2
18/11/2011,6.84
19/11/2011,7.02
20/11/2011,7.02
21/11/2011,6.8
22/11/2011,6.53
23/11/2011,6.03
24/11/2011,6.17
25/11/2011,6.91
26/11/2011,6.03
27/11/2011,5.82
28/11/2011,5.53
29/11/2011,5.43
30/11/2011,5.48
01/12/2011,5.24
02/12/2011,5.11
03/12/2011,5.16
04/12/2011,5.19
05/12/2011,5.05
06/12/2011,5.37
07/12/2011,5.48
08/12/2011,5.61
09/12/2011,5.56
10/12/2011,5.73
11/12/2011,5.5
12/12/2011,4.88
13/12/2011,4.8
14/12/2011,5.03
15/12/2011,5.45
16/12/2011,5.73
17/12/2011,5.5
18/12/2011,5.89
19/12/2011,5.66
20/12/2011,5.62
21/12/2011,5.4
22/12/2011,5.43
23/12/2011,5.29
24/12/2011,5.41
25/12/2011,5.28
26/12/2011,5.12
27/12/2011,4.91
28/12/2011,4.51
29/12/2011,4.47
30/12/2011,4.34
31/12/2011,4.01
01/01/2012,3.78
02/01/2012,3.64
03/01/2012,3.64
04/01/2012,3.5
05/01/2012,3.6
06/01/2012,3.61
07/01/2012,3.61
08/01/2012,3.5
09/01/2012,3.39
10/01/2012,3.19
11/01/2012,3.29
12/01/2012,3.3
13/01/2012,3.27
14/01/2012,3.55
15/01/2012,3.4
16/01/2012,3.25
17/01/2012,3.27
18/01/2012,3.37
19/01/2012,3.2
20/01/2012,3.23
21/01/2012,3.38
22/01/2012,3.44
23/01/2012,3.29
24/01/2012,3.52
25/01/2012,3.46
26/01/2012,3.58
27/01/2012,3.44
28/01/2012,3.56
29/01/2012,3.66
30/01/2012,3.73
31/01/2012,3.8
01/02/2012,3.43
02/02/2012,3.07
03/02/2012,2.97
04/02/2012,2.66
05/02/2012,2.68
06/02/2012,2.64
07/02/2012,2.56
08/02/2012,2.32
09/02/2012,2.28
10/02/2012,2.26
11/02/2012,2.62
12/02/2012,2.64
13/02/2012,2.73
14/02/2012,2.74
15/02/2012,2.64
16/02/2012,2.62
17/02/2012,2.53
18/02/2012,2.43
19/02/2012,2.48
20/02/2012,2.53
21/02/2012,2.64
22/02/2012,2.59
23/02/2012,2.41
24/02/2012,2.67
25/02/2012,2.78
26/02/2012,2.79
27/02/2012,2.88
28/02/2012,2.73
29/02/2012,2.67
01/03/2012,2.73
02/03/2012,2.72
03/03/2012,2.92
04/03/2012,2.76
05/03/2012,2.95
06/03/2012,2.77
07/03/2012,3.04
08/03/2012,3.0
09/03/2012,3.29
10/03/2012,3.15
11/03/2012,3.24
12/03/2012,3.12
13/03/2012,3.11
14/03/2012,2.89
15/03/2012,2.76
16/03/2012,2.76
17/03/2012,2.77
18/03/2012,2.79
19/03/2012,2.61
20/03/2012,2.81
21/03/2012,2.75
22/03/2012,2.67
23/03/2012,2.94
24/03/2012,2.9
25/03/2012,2.86
26/03/2012,2.9
27/03/2012,2.91
28/03/2012,2.66
29/03/2012,2.68
30/03/2012,2.75
31/03/2012,2.76
01/04/2012,2.69
02/04/2012,2.65
03/04/2012,2.49
04/04/2012,2.43
05/04/2012,2.52
06/04/2012,2.51
07/04/2012,2.31
08/04/2012,2.42
09/04/2012,2.44
10/04/2012,2.48
11/04/2012,2.61
12/04/2012,2.7
13/04/2012,2.76
14/04/2012,2.8
15/04/2012,2.73
16/04/2012,2.5
17/04/2012,2.55
18/04/2012,2.61
19/04/2012,2.51
20/04/2012,2.55
21/04/2012,2.51
22/04/2012,2.65
23/04/2012,2.88
24/04/2012,3.23
25/04/2012,3.32
26/04/2012,3.19
27/04/2012,3.18
28/04/2012,3.05
29/04/2012,3.13
30/04/2012,2.98
01/05/2012,2.95
02/05/2012,2.91
03/05/2012,3.06
04/05/2012,2.81
05/05/2012,2.68
06/05/2012,2.5
07/05/2012,2.61
08/05/2012,2.74
09/05/2012,2.77
10/05/2012,2.81
11/05/2012,2.93
12/05/2012,2.9
13/05/2012,2.87
14/05/2012,2.95
15/05/2012,3.08
16/05/2012,2.84
17/05/2012,2.88
18/05/2012,2.8
19/05/2012,2.92
20/05/2012,2.6
21/05/2012,2.5
22/05/2012,2.44
23/05/2012,2.5
24/05/2012,2.4
25/05/2012,2.27
26/05/2012,2.28
27/05/2012,2.32
28/05/2012,2.2
29/05/2012,2.1
30/05/2012,1.89
31/05/2012,2.09
01/06/2012,2.25
02/06/2012,2.35
03/06/2012,2.28
04/06/2012,2.41
05/06/2012,2.38
06/06/2012,2.31
07/06/2012,2.28
08/06/2012,2.17
09/06/2012,2.31
10/06/2012,2.22
11/06/2012,2.37
12/06/2012,2.42
13/06/2012,2.5
14/06/2012,2.57
15/06/2012,2.63
16/06/2012,2.69
17/06/2012,3.01
18/06/2012,2.97
19/06/2012,3.0
20/06/2012,2.85
21/06/2012,3.07
22/06/2012,3.17
23/06/2012,2.99
24/06/2012,2.86
25/06/2012,2.97
26/06/2012,2.78
27/06/2012,2.67
28/06/2012,2.6
29/06/2012,2.55
30/06/2012,2.66
01/07/2012,2.87
02/07/2012,2.82
03/07/2012,2.96
04/07/2012,3.15
05/07/2012,3.09
06/07/2012,3.14
07/07/2012,3.21
08/07/2012,3.09
09/07/2012,3.0
10/07/2012,2.88
11/07/2012,3.01
12/07/2012,2.99
13/07/2012,2.94
14/07/2012,3.04
15/07/2012,3.1
16/07/2012,3.22
17/07/2012,3.03
18/07/2012,3.02
19/07/2012,2.69
20/07/2012,2.73
21/07/2012,2.61
22/07/2012,2.59
23/07/2012,2.54
24/07/2012,2.53
25/07/2012,2.3
26/07/2012,2.46
27/07/2012,2.45
28/07/2012,2.32
29/07/2012,2.43
30/07/2012,2.32
31/07/2012,2.29
01/08/2012,2.32
02/08/2012,2.14
03/08/2012,2.26
04/08/2012,2.32
05/08/2012,2.31
06/08/2012,2.14
07/08/2012,2.36
08/08/2012,2.46
09/08/2012,2.27
10/08/2012,2.25
11/08/2012,2.28
12/08/2012,2.2
13/08/2012,2.12
14/08/2012,2.13
15/08/2012,2.01
16/08/2012,2.19
17/08/2012,1.98
18/08/2012,2.15
19/08/2012,2.02
20/08/2012,2.14
21/08/2012,2.16
22/08/2012,2.05
23/08/2012,1.96
24/08/2012,1.9
25/08/2012,1.97
26/08/2012,1.9
27/08/2012,1.92
28/08/2012,1.79
29/08/2012,1.82
30/08/2012,1.77
31/08/2012,1.82
01/09/2012,1.95
02/09/2012,2.07
03/09/2012,1.97
04/09/2012,1.81
05/09/2012,1.75
06/09/2012,1.72
07/09/2012,1.6
08/09/2012,1.47
09/09/2012,1.48
10/09/2012,1.53
11/09/2012,1.52
12/09/2012,1.43
13/09/2012,1.42
14/09/2012,1.53
15/09/2012,1.63
16/09/2012,1.61
17/09/2012,1.6
18/09/2012,1.62
19/09/2012,1.82
20/09/2012,2.0
21/09/2012,1.94
22/09/2012,1.95
23/09/2012,2.0
24/09/2012,1.93
25/09/2012,2.0
26/09/2012,2.06
27/09/2012,2.29
28/09/2012,2.28
29/09/2012,2.28
30/09/2012,2.23
01/10/2012,2.52
02/10/2012,2.68
03/10/2012,2.76
04/10/2012,2.91
05/10/2012,3.2
06/10/2012,3.21
07/10/2012,3.37
08/10/2012,3.36
09/10/2012,3.14
10/10/2012,3.24
11/10/2012,3.1
12/10/2012,3.11
13/10/2012,3.13
14/10/2012,2.99
15/10/2012,3.14
16/10/2012,3.11
17/10/2012,3.17
18/10/2012,3.2
19/10/2012,3.12
20/10/2012,2.94
21/10/2012,2.97
22/10/2012,2.83
23/10/2012,2.76
24/10/2012,2.47
25/10/2012,2.42
26/10/2012,2.3
27/10/2012,2.38
28/10/2012,2.49
29/10/2012,2.53
30/10/2012,2.77
31/10/2012,2.63
01/11/2012,2.44
02/11/2012,2.52
03/11/2012,2.77
04/11/2012,2.95
05/11/2012,3.04
06/11/2012,3.06
07/11/2012,3.11
08/11/2012,2.87
09/11/2012,3.1
10/11/2012,2.89
11/11/2012,2.99
12/11/2012,2.88
13/11/2012,3.09
14/11/2012,2.97
15/11/2012,3.05
16/11/2012,2.94
17/11/2012,3.13
18/11/2012,2.87
19/11/2012,2.85
20/11/2012,3.19
21/11/2012,3.25
22/11/2012,3.15
23/11/2012,3.16
24/11/2012,3.27
25/11/2012,3.56
26/11/2012,3.82
27/11/2012,4.23
28/11/2012,4.37
29/11/2012,4.44
30/11/2012,4.54
01/12/2012,4.56
02/12/2012,4.67
03/12/2012,4.92
04/12/2012,4.91
05/12/2012,5.21
06/12/2012,5.46
07/12/2012,5.44
08/12/2012,5.23
09/12/2012,5.19
10/12/2012,5.34
11/12/2012,5.28
12/12/2012,5.37
13/12/2012,5.42
14/12/2012,5.17
15/12/2012,4.93
16/12/2012,4.9
17/12/2012,4.87
18/12/2012,4.92
19/12/2012,5.27
20/12/2012,5.0
21/12/2012,4.75
22/12/2012,4.65
23/12/2012,4.63
24/12/2012,4.72
25/12/2012,4.54
26/12/2012,4.92
27/12/2012,5.41
28/12/2012,5.83
29/12/2012,5.95
30/12/2012,6.5
31/12/2012,6.47
01/01/2013,7.02
02/01/2013,6.54
03/01/2013,6.78
04/01/2013,6.76
05/01/2013,6.4
06/01/2013,5.86
07/01/2013,5.38
08/01/2013,5.44
09/01/2013,5.84
10/01/2013,5.42
11/01/2013,5.02
12/01/2013,4.96
13/01/2013,5.08
14/01/2013,4.73
15/01/2013,4.52
16/01/2013,4.37
17/01/2013,4.77
18/01/2013,4.6
19/01/2013,4.81
20/01/2013,5.17
21/01/2013,5.07
22/01/2013,4.97
23/01/2013,4.91
24/01/2013,4.54
25/01/2013,4.34
26/01/2013,4.47
27/01/2013,4.72
28/01/2013,4.94
29/01/2013,4.89
30/01/2013,5.01
31/01/2013,5.03
01/02/2013,4.89
02/02/2013,4.96
03/02/2013,5.07
04/02/2013,4.58
05/02/2013,4.04
06/02/2013,4.01
07/02/2013,4.24
08/02/2013,4.03
09/02/2013,3.84
10/02/2013,3.67
11/02/2013,3.7
12/02/2013,3.79
13/02/2013,3.52
14/02/2013,3.71
15/02/2013,3.61
16/02/2013,3.33
17/02/2013,3.19
18/02/2013,3.12
19/02/2013,2.98
20/02/2013,3.02
21/02/2013,3.55
22/02/2013,3.38
23/02/2013,3.36
24/02/2013,3.13
25/02/2013,2.93
26/02/2013,2.84
27/02/2013,2.97
28/02/2013,2.9
01/03/2013,2.66
02/03/2013,2.66
03/03/2013,2.56
04/03/2013,2.41
05/03/2013,2.42
06/03/2013,2.51
07/03/2013,2.6
08/03/2013,2.59
09/03/2013,2.53
10/03/2013,2.54
11/03/2013,2.45
12/03/2013,2.53
13/03/2013,2.69
14/03/2013,2.6
15/03/2013,2.56
16/03/2013,2.62
17/03/2013,2.5
18/03/2013,2.48
19/03/2013,2.5
20/03/2013,2.59
21/03/2013,2.78
22/03/2013,2.71
23/03/2013,2.77
24/03/2013,2.55
25/03/2013,2.77
26/03/2013,2.81
27/03/2013,2.78
28/03/2013,2.99
29/03/2013,3.08
30/03/2013,3.13
31/03/2013,3.17
01/04/2013,3.0
02/04/2013,3.17
03/04/2013,3.05
04/04/2013,2.82
05/04/2013,2.74
06/04/2013,2.95
07/04/2013,2.92
08/04/2013,2.84
09/04/2013,3.0
10/04/2013,3.26
11/04/2013,3.0
12/04/2013,2.91
13/04/2013,2.86
14/04/2013,2.87
15/04/2013,2.83
16/04/2013,2.9
17/04/2013,3.03
18/04/2013,3.11
19/04/2013,3.15
20/04/2013,3.28
21/04/2013,3.4
22/04/2013,3.43
23/04/2013,3.54
24/04/2013,3.4
25/04/2013,3.48
26/04/2013,3.54
27/04/2013,3.29
28/04/2013,3.39
29/04/2013,3.32
30/04/2013,3.09
01/05/2013,3.33
02/05/2013,3.12
03/05/2013,2.88
04/05/2013,2.64
05/05/2013,2.71
06/05/2013,2.48
07/05/2013,2.75
08/05/2013,2.61
09/05/2013,2.54
10/05/2013,2.69
11/05/2013,2.6
12/05/2013,2.9
13/05/2013,3.13
14/05/2013,3.29
15/05/2013,3.19
16/05/2013,3.21
17/05/2013,3.04
18/05/2013,3.09
19/05/2013,3.09
20/05/2013,3.03
21/05/2013,2.9
22/05/2013,2.79
23/05/2013,2.79
24/05/2013,2.94
25/05/2013,3.01
26/05/2013,2.94
27/05/2013,3.14
28/05/2013,3.18
29/05/2013,2.96
30/05/2013,3.04
31/05/2013,2.97
01/06/2013,2.99
02/06/2013,3.09
03/06/2013,3.19
04/06/2013,3.34
05/06/2013,3.2
06/06/2013,3.14
07/06/2013,3.13
08/06/2013,3.03
09/06/2013,3.21
10/06/2013,3.74
11/06/2013,3.72
12/06/2013,3.83
13/06/2013,3.76
14/06/2013,4.02
15/06/2013,4.14
16/06/2013,4.26
17/06/2013,4.53
18/06/2013,4.73
19/06/2013,4.92
20/06/2013,4.72
21/06/2013,5.09
22/06/2013,5.2
23/06/2013,4.99
24/06/2013,4.97
25/06/2013,4.91
26/06/2013,4.92
27/06/2013,4.9
28/06/2013,4.72
29/06/2013,4.68
30/06/2013,4.61
01/07/2013,4.62
02/07/2013,4.7
03/07/2013,4.82
04/07/2013,4.73
05/07/2013,4.58
06/07/2013,4.66
07/07/2013,4.45
08/07/2013,4.2
09/07/2013,4.25
10/07/2013,4.19
11/07/2013,4.08
12/07/2013,4.26
13/07/2013,4.36
14/07/2013,4.16
15/07/2013,4.17
16/07/2013,3.78
17/07/2013,3.81
18/07/2013,3.79
19/07/2013,4.02
20/07/2013,3.89
21/07/2013,3.71
22/07/2013,3.78
23/07/2013,3.45
24/07/2013,3.34
25/07/2013,3.6
26/07/2013,3.77
27/07/2013,4.06
28/07/2013,3.99
29/07/2013,3.96
30/07/2013,4.02
31/07/2013,4.24
01/08/2013,3.98
02/08/2013,4.15
03/08/2013,3.89
04/08/2013,4.15
05/08/2013,4.28
06/08/2013,3.91
07/08/2013,4.38
08/08/2013,4.5
09/08/2013,4.59
10/08/2013,4.41
11/08/2013,4.6
12/08/2013,4.74
13/08/2013,4.64
14/08/2013,4.58
15/08/2013,4.53
16/08/2013,4.69
17/08/2013,4.82
18/08/2013,4.61
19/08/2013,4.5
20/08/2013,4.18
21/08/2013,4.21
22/08/2013,4.13
23/08/2013,4.37
24/08/2013,4.18
25/08/2013,4.24
26/08/2013,4.18
27/08/2013,4.26
28/08/2013,4.44
29/08/2013,4.51
30/08/2013,5.12
31/08/2013,5.21
01/09/2013,4.72
02/09/2013,4.61
03/09/2013,4.75
04/09/2013,5.49
05/09/2013,5.89
06/09/2013,5.82
07/09/2013,5.69
08/09/2013,5.43
09/09/2013,5.43
10/09/2013,5.86
11/09/2013,5.43
12/09/2013,5.36
13/09/2013,5.72
14/09/2013,5.58
15/09/2013,5.13
16/09/2013,5.23
17/09/2013,5.53
18/09/2013,6.2
19/09/2013,6.28
20/09/2013,5.68
21/09/2013,5.93
22/09/2013,6.02
23/09/2013,6.19
24/09/2013,5.67
25/09/2013,5.73
26/09/2013,5.92
27/09/2013,6.11
28/09/2013,6.51
29/09/2013,6.85
30/09/2013,6.6
01/10/2013,6.36
02/10/2013,6.16
03/10/2013,6.21
04/10/2013,6.87
05/10/2013,6.72
06/10/2013,6.29
07/10/2013,5.83
08/10/2013,5.97
09/10/2013,5.5
10/10/2013,5.54
11/10/2013,5.82
12/10/2013,5.94
13/10/2013,5.92
14/10/2013,5.91
15/10/2013,6.25
16/10/2013,6.91
17/10/2013,6.71
18/10/2013,6.44
19/10/2013,6.59
20/10/2013,6.81
21/10/2013,6.51
22/10/2013,6.17
23/10/2013,6.38
24/10/2013,6.53
25/10/2013,6.53
26/10/2013,6.88
27/10/2013,6.77
28/10/2013,6.52
29/10/2013,6.39
30/10/2013,6.46
31/10/2013,6.72
01/11/2013,6.9
02/11/2013,6.79
03/11/2013,6.42
04/11/2013,5.9
05/11/2013,5.65
06/11/2013,5.41
07/11/2013,5.45
08/11/2013,5.84
09/11/2013,6.87
10/11/2013,7.18
11/11/2013,6.71
12/11/2013,6.7
13/11/2013,6.96
14/11/2013,6.95
15/11/2013,6.5
16/11/2013,6.33
17/11/2013,6.37
18/11/2013,7.28
19/11/2013,7.23
20/11/2013,7.13
21/11/2013,7.78
22/11/2013,7.52
23/11/2013,7.58
24/11/2013,7.94
25/11/2013,7.77
26/11/2013,7.72
27/11/2013,7.51
28/11/2013,8.13
29/11/2013,7.24
30/11/2013,7.77
01/12/2013,7.5
02/12/2013,7.64
03/12/2013,7.85
04/12/2013,8.59
05/12/2013,8.58
06/12/2013,8.1
07/12/2013,7.64
08/12/2013,7.27
09/12/2013,6.86
10/12/2013,6.71
11/12/2013,6.54
12/12/2013,7.1
13/12/2013,6.88
14/12/2013,6.98
15/12/2013,6.24
16/12/2013,5.88
17/12/2013,5.9
18/12/2013,6.27
19/12/2013,6.04
20/12/2013,5.99
21/12/2013,6.33
22/12/2013,7.33
23/12/2013,7.96
24/12/2013,8.21
25/12/2013,8.4
26/12/2013,7.36
27/12/2013,7.23
28/12/2013,6.99
29/12/2013,6.75
30/12/2013,7.09
31/12/2013,7.31
01/01/2014,7.36
02/01/2014,7.56
03/01/2014,7.12
04/01/2014,7.25
05/01/2014,7.13
06/01/2014,6.9
07/01/2014,6.92
08/01/2014,6.67
09/01/2014,6.88
10/01/2014,7.01
11/01/2014,6.84
12/01/2014,6.55
13/01/2014,6.31
14/01/2014,5.68
15/01/2014,5.81
16/01/2014,6.11
17/01/2014,6.58
18/01/2014,6.33
19/01/2014,6.11
20/01/2014,5.68
21/01/2014,5.46
22/01/2014,5.74
23/01/2014,5.99
24/01/2014,6.36
25/01/2014,6.36
26/01/2014,6.27
27/01/2014,6.65
28/01/2014,6.81
29/01/2014,7.03
30/01/2014,7.45
31/01/2014,7.98
01/02/2014,8.11
02/02/2014,7.78
03/02/2014,7.71
04/02/2014,7.32
05/02/2014,7.33
06/02/2014,6.72
07/02/2014,7.16
08/02/2014,7.2
09/02/2014,7.54
10/02/2014,7.84
11/02/2014,7.94
12/02/2014,8.67
13/02/2014,9.16
14/02/2014,8.71
15/02/2014,9.19
16/02/2014,8.94
17/02/2014,9.76
18/02/2014,10.58
19/02/2014,10.66
20/02/2014,10.72
21/02/2014,11.03
22/02/2014,10.93
23/02/2014,11.07
24/02/2014,11.45
25/02/2014,11.09
26/02/2014,10.69
27/02/2014,10.42
28/02/2014,9.73
01/03/2014,10.56
02/03/2014,11.66
03/03/2014,11.76
04/03/2014,12.09
05/03/2014,12.12
06/03/2014,10.82
07/03/2014,10.98
08/03/2014,11.68
09/03/2014,12.04
10/03/2014,11.89
11/03/2014,11.43
12/03/2014,11.63
13/03/2014,11.44
14/03/2014,11.07
15/03/2014,10.98
16/03/2014,11.26
17/03/2014,11.1
18/03/2014,10.46
19/03/2014,10.2
20/03/2014,9.76
21/03/2014,10.02
22/03/2014,10.62
23/03/2014,10.51
24/03/2014,11.06
25/03/2014,12.02
26/03/2014,11.13
27/03/2014,10.71
28/03/2014,10.28
29/03/2014,10.12
30/03/2014,10.59
31/03/2014,11.44
01/04/2014,11.39
02/04/2014,11.99
03/04/2014,12.42
04/04/2014,13.38
05/04/2014,12.63
06/04/2014,11.34
07/04/2014,10.87
08/04/2014,11.59
09/04/2014,11.89
10/04/2014,11.69
11/04/2014,12.59
12/04/2014,11.9
13/04/2014,12.17
14/04/2014,12.93
15/04/2014,12.4
16/04/2014,12.39
17/04/2014,13.39
18/04/2014,12.36
19/04/2014,12.43
20/04/2014,12.51
21/04/2014,12.43
22/04/2014,11.84
23/04/2014,11.52
24/04/2014,11.05
25/04/2014,12.56
26/04/2014,13.6
27/04/2014,13.22
28/04/2014,12.83
29/04/2014,12.63
30/04/2014,12.73
01/05/2014,12.34
02/05/2014,13.38
03/05/2014,14.12
04/05/2014,14.05
05/05/2014,13.95
06/05/2014,15.15
07/05/2014,15.29
08/05/2014,15.2
09/05/2014,14.59
10/05/2014,14.42
11/05/2014,14.9
12/05/2014,14.35
13/05/2014,14.34
14/05/2014,13.69
15/05/2014,14.32
16/05/2014,15.48
17/05/2014,17.0
18/05/2014,17.69
19/05/2014,17.06
20/05/2014,17.85
21/05/2014,17.88
22/05/2014,18.01
23/05/2014,16.57
24/05/2014,17.59
25/05/2014,15.68
26/05/2014,17.28
27/05/2014,19.21
28/05/2014,19.51
29/05/2014,20.24
30/05/2014,19.98
31/05/2014,19.77
01/06/2014,18.83
02/06/2014,20.08
03/06/2014,19.58
04/06/2014,19.85
05/06/2014,20.49
06/06/2014,19.98
07/06/2014,21.21
08/06/2014,21.13
09/06/2014,20.56
10/06/2014,22.27
11/06/2014,20.53
12/06/2014,21.3
13/06/2014,21.28
14/06/2014,24.08
15/06/2014,24.44
16/06/2014,22.43
17/06/2014,20.23
18/06/2014,21.82
19/06/2014,22.82
20/06/2014,22.39
21/06/2014,22.35
22/06/2014,21.43
23/06/2014,22.12
24/06/2014,20.69
25/06/2014,19.73
26/06/2014,22.83
27/06/2014,22.94
28/06/2014,23.03
29/06/2014,22.05
30/06/2014,22.04
01/07/2014,22.59
02/07/2014,23.72
03/07/2014,23.32
04/07/2014,24.92
05/07/2014,23.13
06/07/2014,25.2
07/07/2014,25.03
08/07/2014,24.73
09/07/2014,23.78
10/07/2014,23.36
11/07/2014,23.18
12/07/2014,24.18
13/07/2014,25.76
14/07/2014,24.31
15/07/2014,22.69
16/07/2014,21.66
17/07/2014,22.23
18/07/2014,22.52
19/07/2014,22.01
20/07/2014,21.13
21/07/2014,20.33
22/07/2014,21.19
23/07/2014,21.54
24/07/2014,21.13
25/07/2014,20.45
26/07/2014,20.84
27/07/2014,20.67
28/07/2014,19.43
29/07/2014,20.3
30/07/2014,21.09
31/07/2014,21.72
01/08/2014,21.88
02/08/2014,20.53
03/08/2014,18.58
04/08/2014,16.96
05/08/2014,17.06
06/08/2014,18.02
07/08/2014,16.48
08/08/2014,16.19
09/08/2014,16.1
10/08/2014,16.04
11/08/2014,16.98
12/08/2014,17.49
13/08/2014,17.97
14/08/2014,18.12
15/08/2014,18.65
16/08/2014,19.34
17/08/2014,20.46
18/08/2014,21.8
19/08/2014,21.51
20/08/2014,24.1
21/08/2014,24.12
22/08/2014,23.23
23/08/2014,24.18
24/08/2014,25.44
25/08/2014,23.1
26/08/2014,24.24
27/08/2014,23.97
28/08/2014,24.48
29/08/2014,24.09
30/08/2014,23.89
31/08/2014,25.0
01/09/2014,26.52
02/09/2014,27.53
03/09/2014,26.49
04/09/2014,27.02
05/09/2014,26.85
06/09/2014,27.49
07/09/2014,27.77
08/09/2014,28.05
09/09/2014,27.78
10/09/2014,29.59
11/09/2014,30.53
12/09/2014,30.75
13/09/2014,28.82
14/09/2014,27.79
15/09/2014,26.39
16/09/2014,25.12
17/09/2014,25.04
18/09/2014,24.77
19/09/2014,25.95
20/09/2014,25.47
21/09/2014,26.36
22/09/2014,26.06
23/09/2014,26.39
24/09/2014,29.63
25/09/2014,28.66
26/09/2014,26.87
27/09/2014,27.19
28/09/2014,28.23
29/09/2014,30.27
30/09/2014,30.21
01/10/2014,29.72
02/10/2014,31.87
03/10/2014,32.73
04/10/2014,31.26
05/10/2014,29.5
06/10/2014,30.57
07/10/2014,31.44
08/10/2014,31.95
09/10/2014,32.32
10/10/2014,30.03
11/10/2014,30.27
12/10/2014,30.09
13/10/2014,28.79
14/10/2014,30.85
15/10/2014,30.99
16/10/2014,31.28
17/10/2014,29.25
18/10/2014,30.32
19/10/2014,31.02
20/10/2014,32.9
21/10/2014,32.09
22/10/2014,29.75
23/10/2014,27.99
24/10/2014,26.49
25/10/2014,27.04
26/10/2014,27.39
27/10/2014,29.27
28/10/2014,28.36
29/10/2014,26.65
30/10/2014,26.84
31/10/2014,24.64
01/11/2014,24.05
02/11/2014,23.63
03/11/2014,24.9
04/11/2014,23.61
05/11/2014,22.21
06/11/2014,21.29
07/11/2014,19.3
08/11/2014,18.24
09/11/2014,16.68
10/11/2014,15.24
11/11/2014,15.42
12/11/2014,15.34
13/11/2014,17.18
14/11/2014,17.8
15/11/2014,19.89
16/11/2014,20.9
17/11/2014,21.56
18/11/2014,20.23
19/11/2014,19.74
20/11/2014,20.13
21/11/2014,20.8
22/11/2014,22.55
23/11/2014,22.82
24/11/2014,22.83
25/11/2014,21.77
26/11/2014,21.08
27/11/2014,20.62
28/11/2014,20.43
29/11/2014,19.37
30/11/2014,19.46
01/12/2014,19.5
02/12/2014,18.81
03/12/2014,19.12
04/12/2014,19.87
05/12/2014,19.47
06/12/2014,19.91
07/12/2014,18.43
08/12/2014,18.95
09/12/2014,19.12
10/12/2014,20.06
11/12/2014,18.83
12/12/2014,19.32
13/12/2014,19.09
14/12/2014,19.91
15/12/2014,21.53
16/12/2014,22.27
17/12/2014,22.59
